Category	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A5SS	ENSBTAG00000016230	BRWD3	chrX	+	71828637	71828728	71828637	71828707	71835455	71835596
A5SS	ENSBTAG00000016230	BRWD3	chrX	+	71828637	71828728	71828637	71828716	71835455	71835596
A5SS	ENSBTAG00000054512	IGSF1	chrX	-	15297904	15298894	15298775	15298894	15296240	15297545
A5SS	ENSBTAG00000053242	NA	chr5	-	101830745	101831737	101831480	101831737	101827291	101827558
A5SS	ENSBTAG00000053242	NA	chr5	-	101830745	101831737	101831480	101831737	101830274	101830364
A5SS	ENSBTAG00000002708	MRPL42	chr5	+	23269800	23270673	23269800	23269862	23271293	23271453
A5SS	ENSBTAG00000015690	PLIN4	chr7	+	19614544	19614869	19614544	19614677	19615382	19615530
A5SS	ENSBTAG00000015690	PLIN4	chr7	+	19614544	19614869	19614544	19614677	19616378	19616440
A5SS	ENSBTAG00000015690	PLIN4	chr7	+	19614544	19614869	19614544	19614677	19618809	19623085
A5SS	ENSBTAG00000048151	PRPF40A	chr2	+	43510355	43510727	43510355	43510569	43512679	43512788
A5SS	ENSBTAG00000040222	NA	chr13	+	11383629	11383744	11383629	11383736	11385277	11385410
A5SS	ENSBTAG00000047491	CACNA1S	chr16	-	79620054	79620170	79620066	79620170	79614080	79614195
A5SS	ENSBTAG00000047491	CACNA1S	chr16	-	79641124	79641289	79641136	79641289	79640550	79640756
A5SS	ENSBTAG00000047491	CACNA1S	chr16	-	79641124	79641289	79641142	79641289	79640550	79640756
A5SS	ENSBTAG00000047491	CACNA1S	chr16	-	79641136	79641289	79641142	79641289	79640550	79640756
A5SS	ENSBTAG00000039738	TMIGD3	chr3	+	31810135	31810973	31810135	31810489	31813131	31814251
A5SS	ENSBTAG00000039738	TMIGD3	chr3	+	31810135	31810973	31810135	31810489	31820542	31820649
A5SS	ENSBTAG00000037413	TMEM164	chrX	+	58423904	58425106	58423904	58424135	58495389	58495439
A5SS	ENSBTAG00000037413	TMEM164	chrX	+	58423904	58425106	58423904	58424135	58524686	58524753
A5SS	ENSBTAG00000037413	TMEM164	chrX	+	58423904	58425106	58423904	58424135	58568726	58568805
A5SS	ENSBTAG00000020465	FERMT1	chr13	-	48253760	48253991	48253821	48253991	48252147	48252157
A5SS	ENSBTAG00000006124	MAU2	chr7	-	3936044	3936135	3936048	3936135	3934928	3934978
A5SS	ENSBTAG00000026660	TAF12	chr2	+	124810106	124810311	124810106	124810242	124821730	124821814
A5SS	ENSBTAG00000026660	TAF12	chr2	+	124810106	124810311	124810106	124810242	124822500	124822752
A5SS	ENSBTAG00000011533	SLC22A31	chr18	-	14279390	14279499	14279394	14279499	14279065	14279280
A5SS	ENSBTAG00000009682	PRORP	chr21	+	45395270	45395978	45395270	45395519	45396294	45397560
A5SS	ENSBTAG00000018502	ARMC9	chr2	+	118967304	118967648	118967304	118967372	118969127	118969215
A5SS	ENSBTAG00000018502	ARMC9	chr2	+	119039313	119039470	119039313	119039388	119058431	119058487
A5SS	ENSBTAG00000000029	LYZL6	chr19	-	45225200	45225387	45225228	45225387	45224235	45224314
A5SS	ENSBTAG00000000442	RBP4	chr26	-	14902004	14903110	14902339	14903110	14901772	14901909
A5SS	ENSBTAG00000016973	PRSS8	chr25	-	27233031	27233122	27233037	27233122	27230861	27231027
A5SS	ENSBTAG00000013772	SRRM1	chr2	-	128270553	128270828	128270559	128270828	128265063	128265150
A5SS	ENSBTAG00000013772	SRRM1	chr2	-	128270553	128270828	128270559	128270828	128265659	128265740
A5SS	ENSBTAG00000005058	C18H16orf70	chr18	+	34758681	34758977	34758681	34758733	34764883	34764966
A5SS	ENSBTAG00000031614	BOLL	chr2	-	86260569	86260680	86260608	86260680	86247611	86247740
A5SS	ENSBTAG00000016038	GCC2	chr11	-	44840141	44840401	44840293	44840401	44838673	44838758
A5SS	ENSBTAG00000021962	BCLAF3	chrX	+	123192207	123192824	123192207	123192377	123194562	123194715
A5SS	ENSBTAG00000021962	BCLAF3	chrX	+	123192207	123192824	123192207	123192377	123207405	123207480
A5SS	ENSBTAG00000021962	BCLAF3	chrX	+	123192207	123192824	123192207	123192377	123209902	123210472
A5SS	ENSBTAG00000005578	KAT5	chr29	+	43878864	43879042	43878864	43878876	43879369	43879438
A5SS	ENSBTAG00000007566	CEP170	chr16	+	34001381	34001559	34001381	34001529	34003555	34003726
A5SS	ENSBTAG00000007566	CEP170	chr16	+	34013496	34013676	34013496	34013622	34014114	34015327
A5SS	ENSBTAG00000006202	ST13	chr5	-	112097619	112097747	112097630	112097747	112096735	112096784
A5SS	ENSBTAG00000014420	AGER	chr23	+	27207903	27208061	27207903	27208034	27208218	27208360
A5SS	ENSBTAG00000010353	ATP7B	chr12	-	21349784	21349953	21349802	21349953	21348020	21348164
A5SS	ENSBTAG00000010353	ATP7B	chr12	-	21349784	21349953	21349805	21349953	21348020	21348164
A5SS	ENSBTAG00000010353	ATP7B	chr12	-	21349802	21349953	21349805	21349953	21348020	21348164
A5SS	ENSBTAG00000019058	IQSEC3	chr5	+	107130956	107131108	107130956	107131049	107137017	107137449
A5SS	ENSBTAG00000012147	ARRDC1	chr11	+	106572977	106573420	106572977	106573088	106573511	106573666
A5SS	ENSBTAG00000009084	ATG3	chr1	-	57317844	57317934	57317852	57317934	57313430	57313586
A5SS	ENSBTAG00000012205	CPT1C	chr18	+	56098031	56098171	56098031	56098156	56099768	56099940
A5SS	ENSBTAG00000012205	CPT1C	chr18	+	56107718	56107818	56107718	56107808	56108759	56108902
A5SS	ENSBTAG00000012205	CPT1C	chr18	+	56109152	56109293	56109152	56109287	56109894	56110047
A5SS	ENSBTAG00000012205	CPT1C	chr18	+	56110532	56110646	56110532	56110642	56110724	56110728
A5SS	ENSBTAG00000012205	CPT1C	chr18	+	56110532	56110660	56110532	56110642	56110724	56110728
A5SS	ENSBTAG00000012205	CPT1C	chr18	+	56110532	56110660	56110532	56110646	56110724	56110728
A5SS	ENSBTAG00000004086	SPINT1	chr10	+	36387891	36388080	36387891	36388062	36388589	36388715
A5SS	ENSBTAG00000007519	ADAR	chr3	+	15975849	15976913	15975849	15976646	15978780	15978964
A5SS	ENSBTAG00000007519	ADAR	chr3	+	15975480	15976913	15975480	15975762	15980179	15980324
A5SS	ENSBTAG00000007519	ADAR	chr3	+	15975849	15976913	15975849	15976646	15980179	15980324
A5SS	ENSBTAG00000014885	MYOM3	chr2	+	128815891	128816084	128815891	128816079	128816317	128816439
A5SS	ENSBTAG00000014885	MYOM3	chr2	+	128824730	128824858	128824730	128824840	128827303	128827440
A5SS	ENSBTAG00000014885	MYOM3	chr2	+	128835589	128835789	128835589	128835765	128837774	128837830
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88284490	88284685	88284490	88284646	88286842	88286995
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88284490	88284689	88284490	88284685	88286849	88286995
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88286849	88286995	88286849	88286986	88287488	88287644
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88311107	88311216	88311107	88311213	88317386	88317494
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88299106	88299361	88299106	88299346	88327875	88327948
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88299106	88299364	88299106	88299346	88327875	88327948
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88299106	88299364	88299106	88299361	88327875	88327948
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88349496	88349628	88349496	88349622	88357172	88357269
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88361334	88361573	88361334	88361564	88362507	88362656
A5SS	ENSBTAG00000019294	ABCC9	chr5	+	88390832	88390934	88390832	88390925	88391851	88391972
A5SS	ENSBTAG00000047567	VEGFB	chr29	+	42540782	42540862	42540782	42540856	42541048	42541084
A5SS	ENSBTAG00000005069	TM7SF2	chr29	+	43318510	43318867	43318510	43318707	43319218	43319413
A5SS	ENSBTAG00000010534	MPRIP	chr19	-	34980081	34980246	34980141	34980246	34977718	34977787
A5SS	ENSBTAG00000010534	MPRIP	chr19	-	34984229	34984743	34984583	34984743	34981039	34981181
A5SS	ENSBTAG00000016900	TRAPPC13	chr20	-	13916059	13916110	13916065	13916110	13910568	13910702
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48054051	48054195	48054051	48054153	48064282	48064392
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48116594	48116680	48116594	48116674	48118197	48118248
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48135466	48135623	48135466	48135605	48137259	48137376
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48142761	48143066	48142761	48143060	48144215	48144363
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48147088	48147239	48147088	48147199	48155914	48156084
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48147088	48147239	48147088	48147211	48155914	48156088
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48160428	48160521	48160428	48160500	48162822	48163188
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48165302	48165429	48165302	48165426	48165459	48165474
A5SS	ENSBTAG00000038920	VPS13C	chr10	+	48192670	48192782	48192670	48192767	48192885	48192999
A5SS	ENSBTAG00000002464	PLCH2	chr16	-	50363674	50364437	50364139	50364437	50361361	50362647
A5SS	ENSBTAG00000002464	PLCH2	chr16	-	50363674	50364437	50364139	50364437	50362875	50362903
A5SS	ENSBTAG00000007217	TMEM94	chr19	-	56044594	56044688	56044603	56044688	56044266	56044437
A5SS	ENSBTAG00000007217	TMEM94	chr19	-	56051944	56052109	56051956	56052109	56051548	56051764
A5SS	ENSBTAG00000007217	TMEM94	chr19	-	56053626	56053729	56053632	56053729	56053315	56053402
A5SS	ENSBTAG00000018399	MYH15	chr1	-	53182431	53182608	53182440	53182608	53180591	53180737
A5SS	ENSBTAG00000012121	NOXA1	chr11	+	106410031	106410151	106410031	106410139	106410630	106410687
A5SS	ENSBTAG00000014576	GUCY1A1	chr17	-	43672735	43673434	43673171	43673434	43641964	43642315
A5SS	ENSBTAG00000014576	GUCY1A1	chr17	-	43672735	43673434	43673171	43673434	43641964	43642356
A5SS	ENSBTAG00000014576	GUCY1A1	chr17	-	43672735	43673434	43673171	43673434	43646024	43646168
A5SS	ENSBTAG00000047794	DNAH1	chr22	-	48527572	48527737	48527590	48527737	48526528	48526650
A5SS	ENSBTAG00000048774	ALKAL2	chr8	+	112741811	112742032	112741811	112741865	112744503	112744569
A5SS	ENSBTAG00000035827	ATG7	chr22	+	55304351	55304574	55304351	55304532	55327013	55327186
A5SS	ENSBTAG00000005209	VPS8	chr1	-	82314048	82314275	82314052	82314275	82309744	82309830
A5SS	ENSBTAG00000004517	TARBP1	chr28	-	7207426	7207459	7207447	7207459	7207196	7207387
A5SS	ENSBTAG00000004517	TARBP1	chr28	-	7222143	7222355	7222170	7222355	7221208	7221470
A5SS	ENSBTAG00000004517	TARBP1	chr28	-	7258486	7258588	7258490	7258588	7255412	7255544
A5SS	ENSBTAG00000001400	AKT2	chr18	-	49629848	49629955	49629852	49629955	49628804	49628877
A5SS	ENSBTAG00000024688	PHIP	chr9	-	18567675	18567793	18567684	18567793	18561905	18562046
A5SS	ENSBTAG00000024688	PHIP	chr9	-	18571808	18571946	18571847	18571946	18570876	18571060
A5SS	ENSBTAG00000013356	CATHL3	chr22	-	51619886	51619985	51619913	51619985	51619618	51619636
A5SS	ENSBTAG00000020880	ARMH4	chr10	-	70422876	70423142	70422887	70423142	70333631	70333766
A5SS	ENSBTAG00000014063	DNAH8	chr23	+	12598326	12598477	12598326	12598473	12603748	12603968
A5SS	ENSBTAG00000017039	ARHGEF33	chr11	+	21283980	21284776	21283980	21284767	21287952	21288092
A5SS	ENSBTAG00000009051	MMP19	chr5	+	57427399	57428488	57427399	57427485	57428721	57428937
A5SS	ENSBTAG00000009051	MMP19	chr5	+	57427399	57428488	57427399	57427485	57429422	57429668
A5SS	ENSBTAG00000024772	TRIP6	chr25	-	35787751	35788533	35788407	35788533	35787060	35787230
A5SS	ENSBTAG00000024772	TRIP6	chr25	-	35787751	35788533	35788407	35788533	35787337	35787431
A5SS	ENSBTAG00000015038	HADHA	chr11	+	73275008	73275181	73275008	73275127	73282175	73282285
A5SS	ENSBTAG00000012567	TERT	chr20	+	71155557	71156483	71155557	71155643	71156937	71157009
A5SS	ENSBTAG00000012066	PECAM1	chr19	-	48548190	48548258	48548195	48548258	48541624	48541689
A5SS	ENSBTAG00000012066	PECAM1	chr19	-	48554457	48554569	48554461	48554569	48552152	48552229
A5SS	ENSBTAG00000020927	HSD17B8	chr23	+	7392803	7392898	7392803	7392888	7393300	7393375
A5SS	ENSBTAG00000010230	CAPN1	chr29	+	43418250	43418447	43418250	43418432	43422126	43422338
A5SS	ENSBTAG00000005724	SYTL4	chrX	+	51444055	51444505	51444055	51444165	51454066	51454168
A5SS	ENSBTAG00000005724	SYTL4	chrX	+	51444055	51444505	51444055	51444165	51454642	51454718
A5SS	ENSBTAG00000050911	NA	chr22	+	52722695	52722952	52722695	52722934	52723807	52723965
A5SS	ENSBTAG00000012999	PRDM4	chr5	-	70997895	70998583	70998342	70998583	70993400	70993534
A5SS	ENSBTAG00000053845	NA	chr12	+	87205599	87205725	87205599	87205672	87208057	87208162
A5SS	ENSBTAG00000018295	SEC23B	chr13	+	38561340	38561808	38561340	38561773	38563529	38563645
A5SS	ENSBTAG00000018295	SEC23B	chr13	+	38561340	38561808	38561340	38561773	38563749	38563973
A5SS	ENSBTAG00000018295	SEC23B	chr13	+	38561340	38561808	38561340	38561773	38565202	38565260
A5SS	ENSBTAG00000020693	DERL1	chr14	+	16728534	16728623	16728534	16728599	16730201	16730297
A5SS	ENSBTAG00000020313	FNBP1	chr11	-	100339068	100339973	100339916	100339973	100322682	100322787
A5SS	ENSBTAG00000020313	FNBP1	chr11	-	100339068	100339973	100339916	100339973	100323222	100323285
A5SS	ENSBTAG00000002595	ABCB5	chr4	+	29358140	29358368	29358140	29358350	29372776	29372968
A5SS	ENSBTAG00000002595	ABCB5	chr4	+	29373053	29373229	29373053	29373225	29375883	29376008
A5SS	ENSBTAG00000002595	ABCB5	chr4	+	29376776	29376954	29376776	29376945	29378294	29378408
A5SS	ENSBTAG00000002595	ABCB5	chr4	+	29381636	29381768	29381636	29381762	29383500	29383704
A5SS	ENSBTAG00000002595	ABCB5	chr4	+	29450902	29451043	29450902	29451037	29459630	29459787
A5SS	ENSBTAG00000005934	TTYH3	chr25	+	40742676	40743461	40742676	40742732	40744104	40744197
A5SS	ENSBTAG00000011529	ATR	chr1	+	126549036	126549128	126549036	126549116	126554243	126554335
A5SS	ENSBTAG00000018097	PARN	chr25	-	13504425	13504469	13504436	13504469	13502226	13502302
A5SS	ENSBTAG00000018097	PARN	chr25	-	13541860	13542457	13542270	13542457	13538237	13538317
A5SS	ENSBTAG00000001731	GLYR1	chr25	-	3898701	3898776	3898719	3898776	3897795	3897869
A5SS	ENSBTAG00000006881	SLC35B1	chr19	+	36915572	36915716	36915572	36915703	36916606	36916764
A5SS	ENSBTAG00000024426	PPP1R9A	chr4	+	12191128	12191775	12191128	12191331	12193543	12195154
A5SS	ENSBTAG00000024426	PPP1R9A	chr4	+	12191128	12191775	12191128	12191331	12374276	12374409
A5SS	ENSBTAG00000019604	VASP	chr18	+	53113740	53113839	53113740	53113834	53114495	53114737
A5SS	ENSBTAG00000019604	VASP	chr18	+	53115503	53115559	53115503	53115555	53115967	53116013
A5SS	ENSBTAG00000011664	ZIM2	chr18	-	64017611	64017724	64017620	64017724	64013776	64013903
A5SS	ENSBTAG00000045767	LAT2	chr25	-	33182608	33182644	33182628	33182644	33181887	33181943
A5SS	ENSBTAG00000016043	GNB3	chr5	-	103608313	103608704	103608614	103608704	103606469	103606576
A5SS	ENSBTAG00000053310	C1QTNF9	chr12	+	34298125	34299251	34298125	34298307	34300634	34304505
A5SS	ENSBTAG00000014809	ANXA6	chr7	-	62388749	62389937	62389846	62389937	62388140	62388254
A5SS	ENSBTAG00000009575	TBC1D32	chr9	+	29962312	29962438	29962312	29962435	29975994	29976078
A5SS	ENSBTAG00000000894	PGK1	chrX	-	74253820	74253971	74253851	74253971	74247467	74247647
A5SS	ENSBTAG00000000894	PGK1	chrX	-	74253820	74253971	74253851	74253971	74247894	74248009
A5SS	ENSBTAG00000016532	MAPKAPK3	chr22	-	49716317	49716463	49716339	49716463	49714593	49714718
A5SS	ENSBTAG00000001476	NA	chr23	+	27900570	27900868	27900570	27900846	27900962	27901218
A5SS	ENSBTAG00000008401	PFKFB3	chr13	-	17311760	17311884	17311817	17311884	17310898	17310955
A5SS	ENSBTAG00000017402	OSBPL2	chr13	-	54961929	54962112	54962078	54962112	54960264	54960372
A5SS	ENSBTAG00000020305	TOR1A	chr11	-	100204929	100205818	100205722	100205818	100204059	100204325
A5SS	ENSBTAG00000002830	U2AF2	chr18	-	61882454	61882553	61882466	61882553	61882109	61882358
A5SS	ENSBTAG00000012355	RNF220	chr3	-	101389214	101389336	101389292	101389336	101380570	101380667
A5SS	ENSBTAG00000012355	RNF220	chr3	-	101389214	101389336	101389292	101389336	101388728	101388861
A5SS	ENSBTAG00000046026	SLC39A4	chr14	+	535314	535510	535314	535475	535592	535615
A5SS	ENSBTAG00000022147	EPS8L2	chr29	-	50614688	50615047	50614977	50615047	50614440	50614573
A5SS	ENSBTAG00000009667	SLC25A46	chr7	+	109745922	109746050	109745922	109746023	109755996	109756054
A5SS	ENSBTAG00000030669	FGGY	chr3	-	86717671	86718004	86717894	86718004	86678300	86678412
A5SS	ENSBTAG00000030669	FGGY	chr3	-	86717671	86718004	86717894	86718004	86689593	86689805
A5SS	ENSBTAG00000004768	RAI1	chr19	-	34672771	34673279	34673140	34673279	34656548	34662063
A5SS	ENSBTAG00000018487	CFAP45	chr3	+	9811950	9812177	9811950	9812175	9812552	9813631
A5SS	ENSBTAG00000000490	RTKN	chr11	+	10188710	10189681	10188710	10188900	10194791	10194991
A5SS	ENSBTAG00000050972	NA	chr2	+	120556430	120556799	120556430	120556502	120559495	120559618
A5SS	ENSBTAG00000050972	NA	chr2	+	120556430	120556799	120556430	120556502	120561524	120561951
A5SS	ENSBTAG00000001997	MROH2B	chr20	+	33466290	33466452	33466290	33466432	33470679	33470787
A5SS	ENSBTAG00000003639	ELMO2	chr13	-	75117924	75118021	75117948	75118021	75113808	75113990
A5SS	ENSBTAG00000000308	ITCH	chr13	+	63861408	63861520	63861408	63861481	63865391	63865480
A5SS	ENSBTAG00000011544	GAPVD1	chr11	+	96182963	96183093	96182963	96183030	96184193	96184319
A5SS	ENSBTAG00000011544	GAPVD1	chr11	+	96182963	96183093	96182963	96183030	96186068	96186242
A5SS	ENSBTAG00000019556	MIIP	chr16	-	41669150	41669486	41669371	41669486	41668630	41668712
A5SS	ENSBTAG00000019556	MIIP	chr16	-	41671530	41672168	41671927	41672168	41669699	41669883
A5SS	ENSBTAG00000012305	ADGRL2	chr3	-	62493360	62493474	62493364	62493474	62486615	62487416
A5SS	ENSBTAG00000012305	ADGRL2	chr3	-	62493360	62493474	62493364	62493474	62486615	62487424
A5SS	ENSBTAG00000052323	MAZ	chr25	-	26435088	26435266	26435094	26435266	26433605	26433751
A5SS	ENSBTAG00000002880	SORBS1	chr26	-	16907418	16907581	16907436	16907581	16896933	16897106
A5SS	ENSBTAG00000002880	SORBS1	chr26	-	16928202	16928355	16928226	16928355	16917811	16917924
A5SS	ENSBTAG00000002835	SMAD1	chr17	-	12791808	12792351	12792131	12792351	12787266	12787843
A5SS	ENSBTAG00000018912	ARHGEF1	chr18	-	51338632	51338853	51338810	51338853	51335115	51335158
A5SS	ENSBTAG00000018912	ARHGEF1	chr18	-	51338632	51338853	51338810	51338853	51337646	51337760
A5SS	ENSBTAG00000019592	MBD5	chr2	-	47729299	47730325	47729998	47730325	47727401	47727610
A5SS	ENSBTAG00000019592	MBD5	chr2	-	47755279	47756040	47755841	47756040	47729299	47730325
A5SS	ENSBTAG00000009099	PRR14	chr25	+	26780271	26780409	26780271	26780341	26780775	26780847
A5SS	ENSBTAG00000027020	COL5A2	chr2	+	7296338	7296465	7296338	7296444	7303944	7304204
A5SS	ENSBTAG00000037795	CYP2C87	chr26	+	16175145	16175312	16175145	16175308	16175479	16175629
A5SS	ENSBTAG00000031575	VAV3	chr3	+	35656393	35656530	35656393	35656526	35711286	35711403
A5SS	ENSBTAG00000031575	VAV3	chr3	+	35687503	35687569	35687503	35687556	35711286	35711403
A5SS	ENSBTAG00000011313	CASP8AP2	chr9	-	60371179	60371266	60371213	60371266	60369225	60369229
A5SS	ENSBTAG00000005371	DPAGT1	chr15	-	29680910	29682311	29681715	29682311	29680486	29680607
A5SS	ENSBTAG00000012849	COL4A1	chr12	-	84906417	84906495	84906441	84906495	84903833	84903918
A5SS	ENSBTAG00000020186	EIF1AD	chr29	-	44091363	44091472	44091392	44091472	44091150	44091201
A5SS	ENSBTAG00000007031	OXSM	chr27	-	40008565	40010324	40010237	40010324	40005538	40007374
A5SS	ENSBTAG00000007829	CSAD	chr5	+	26838541	26839194	26838541	26838648	26839883	26839963
A5SS	ENSBTAG00000007829	CSAD	chr5	+	26837491	26838042	26837491	26837628	26840275	26840330
A5SS	ENSBTAG00000003601	ZMAT1	chrX	+	50372713	50373065	50372713	50372815	50374537	50374819
A5SS	ENSBTAG00000003601	ZMAT1	chrX	+	50372713	50373065	50372713	50372815	50384253	50384353
A5SS	ENSBTAG00000003601	ZMAT1	chrX	+	50372713	50373065	50372713	50372815	50385558	50387724
A5SS	ENSBTAG00000048246	DPP4	chr2	+	34413866	34413923	34413866	34413919	34414024	34414093
A5SS	ENSBTAG00000010506	MEAF6	chr3	+	108372970	108373062	108372970	108373058	108373245	108373291
A5SS	ENSBTAG00000011617	MAMSTR	chr18	-	55357513	55358245	55358141	55358245	55356303	55356342
A5SS	ENSBTAG00000005397	CD46	chr16	-	75590588	75590654	75590593	75590654	75584463	75584536
A5SS	ENSBTAG00000005397	CD46	chr16	-	75590588	75590654	75590593	75590654	75587032	75587121
A5SS	ENSBTAG00000005397	CD46	chr16	-	75590588	75590654	75590593	75590654	75589985	75590029
A5SS	ENSBTAG00000005397	CD46	chr16	-	75591368	75591404	75591372	75591404	75589985	75590029
A5SS	ENSBTAG00000005397	CD46	chr16	-	75591368	75591404	75591372	75591404	75590593	75590654
A5SS	ENSBTAG00000009381	LCP2	chr20	-	2147858	2147904	2147878	2147904	2147548	2147656
A5SS	ENSBTAG00000034963	MKS1	chr19	-	9158782	9158969	9158813	9158969	9157686	9157784
A5SS	ENSBTAG00000034963	MKS1	chr19	-	9160707	9161341	9161236	9161341	9159414	9159482
A5SS	ENSBTAG00000021504	TIRAP	chr29	+	29639039	29639527	29639039	29639163	29641781	29643619
A5SS	ENSBTAG00000043987	KDM4C	chr8	-	37931325	37931519	37931345	37931519	37925488	37925802
A5SS	ENSBTAG00000043987	KDM4C	chr8	-	37931325	37931519	37931345	37931519	37928025	37928264
A5SS	ENSBTAG00000016603	NA	chr21	-	66917176	66918015	66917954	66918015	66916343	66916394
A5SS	ENSBTAG00000018905	MAN2A2	chr21	-	21759798	21760748	21760598	21760748	21757954	21758212
A5SS	ENSBTAG00000018905	MAN2A2	chr21	-	21759798	21760748	21760598	21760748	21758752	21758902
A5SS	ENSBTAG00000018905	MAN2A2	chr21	-	21759798	21760748	21760598	21760748	21758752	21758906
A5SS	ENSBTAG00000040555	FBXL19	chr25	+	27035604	27035754	27035604	27035712	27063743	27063875
A5SS	ENSBTAG00000000087	HSD17B12	chr15	+	73910076	73910144	73910076	73910121	73940923	73941005
A5SS	ENSBTAG00000045617	MTERF1	chr4	-	9254103	9254862	9254721	9254862	9247872	9250101
A5SS	ENSBTAG00000003075	DVL2	chr19	-	26941894	26942098	26941918	26942098	26941282	26941501
A5SS	ENSBTAG00000004315	HDLBP	chr3	-	120428643	120428733	120428676	120428733	120428259	120428544
A5SS	ENSBTAG00000016523	DNAH10	chr17	-	51904858	51905338	51904861	51905338	51904530	51904689
A5SS	ENSBTAG00000005168	CROCC2	chr3	+	120208588	120208819	120208588	120208810	120213034	120213228
A5SS	ENSBTAG00000005489	WDR36	chr10	+	93807054	93807152	93807054	93807140	93807542	93807688
A5SS	ENSBTAG00000005489	WDR36	chr10	+	93810397	93810545	93810397	93810517	93812267	93812455
A5SS	ENSBTAG00000005489	WDR36	chr10	+	93810397	93810578	93810397	93810517	93812267	93812455
A5SS	ENSBTAG00000005489	WDR36	chr10	+	93810397	93810578	93810397	93810545	93812267	93812455
A5SS	ENSBTAG00000045832	PHLPP1	chr24	+	61257133	61257264	61257133	61257255	61260684	61260789
A5SS	ENSBTAG00000009167	SLC15A4	chr17	+	48321726	48321961	48321726	48321895	48323074	48323243
A5SS	ENSBTAG00000001280	CLPB	chr15	-	51894250	51894312	51894256	51894312	51888037	51888199
A5SS	ENSBTAG00000006392	TTC7B	chr10	-	102225896	102226063	102225945	102226063	102215897	102215970
A5SS	ENSBTAG00000006392	TTC7B	chr10	-	102397896	102398058	102397903	102398058	102392755	102392920
A5SS	ENSBTAG00000032087	ATXN2L	chr25	-	25975120	25975364	25975174	25975364	25974050	25974567
A5SS	ENSBTAG00000032087	ATXN2L	chr25	-	25975120	25975364	25975174	25975364	25974680	25974971
A5SS	ENSBTAG00000000011	TDH	chr8	-	7960441	7961201	7961158	7961201	7958123	7958273
A5SS	ENSBTAG00000007649	TM2D3	chr21	+	28805847	28806514	28805847	28806078	28815560	28815735
A5SS	ENSBTAG00000001735	ADAM11	chr19	+	44499864	44499936	44499864	44499932	44500047	44500132
A5SS	ENSBTAG00000017752	DYNLRB2	chr18	+	7325124	7325837	7325124	7325467	7328277	7328353
A5SS	ENSBTAG00000003016	PTPN7	chr16	+	80422233	80422341	80422233	80422318	80424606	80424744
A5SS	ENSBTAG00000000290	ATP11B	chr1	-	84164550	84164710	84164606	84164710	84159538	84159742
A5SS	ENSBTAG00000000290	ATP11B	chr1	-	84171764	84172007	84171833	84172007	84170992	84171168
A5SS	ENSBTAG00000000290	ATP11B	chr1	-	84187886	84188049	84187910	84188049	84180330	84180469
A5SS	ENSBTAG00000019770	APOA4	chr15	-	27480075	27480665	27480566	27480665	27478202	27479076
A5SS	ENSBTAG00000001852	BREH1	chr18	+	24758709	24758847	24758709	24758814	24763678	24763819
A5SS	ENSBTAG00000015339	ENDOV	chr19	-	52109008	52109138	52109024	52109138	52107476	52107589
A5SS	ENSBTAG00000001038	SNRPB	chr13	+	52673975	52674121	52673975	52674114	52674443	52674569
A5SS	ENSBTAG00000034373	CDH13	chr18	+	9922667	9922912	9922667	9922846	10059108	10059291
A5SS	ENSBTAG00000016406	MCM10	chr13	+	27861757	27862129	27861757	27861862	27863993	27864165
A5SS	ENSBTAG00000011400	DBN1	chr7	-	38990017	38990892	38990740	38990892	38986068	38986249
A5SS	ENSBTAG00000000755	ZFR2	chr7	+	20165668	20166058	20165668	20165808	20166882	20167073
A5SS	ENSBTAG00000012186	DKKL1	chr18	+	55842662	55843496	55842662	55843073	55843926	55844067
A5SS	ENSBTAG00000012186	DKKL1	chr18	+	55842662	55843496	55842662	55843073	55847038	55847426
A5SS	ENSBTAG00000012186	DKKL1	chr18	+	55843926	55844292	55843926	55844067	55847038	55847426
A5SS	ENSBTAG00000013279	FOXP3	chrX	-	87293768	87294117	87294029	87294117	87292841	87292992
A5SS	ENSBTAG00000009107	CBX8	chr19	+	52742476	52743310	52742476	52742644	52743438	52743505
A5SS	ENSBTAG00000007075	NA	chr23	+	28055565	28056309	28055565	28055835	28057613	28057889
A5SS	ENSBTAG00000019312	TFCP2	chr5	+	28653925	28654014	28653925	28653952	28656314	28656408
